Trail,Dose,Well,Minute,MD,MV,TD
1,3,B1,6,0.065944758,1.978314519,117.315724
1,3,B1,7,0.047064749,1.4119213,72.432649
1,3,B1,8,0.041319299,1.239560907,70.614682
1,3,B1,9,0.078266051,2.347946997,138.13958
1,3,B1,10,0.079515732,2.385437752,141.140425
1,3,B1,11,0.092233256,2.766960854,160.947031
1,3,B1,12,0.312018427,9.360421974,554.768763
1,3,B1,13,0.320697301,9.620788424,569.879103
1,3,B1,14,0.197309592,5.919207744,348.05412
1,3,B1,15,0.020276643,0.608290188,32.402076
1,3,B1,16,0.015496753,0.464895223,27.413756
1,3,B1,17,0.027486937,0.82459649,48.706853
1,3,B1,18,0.061582719,1.847450959,109.86357
1,3,B1,19,0.108627242,3.258774084,193.35649
1,3,B1,20,0.176896233,5.306807744,312.929437
1,3,B1,21,0.121179497,3.635328766,213.033556
1,3,B1,22,0.250697475,7.52081854,439.472674
1,3,B1,23,0.256038718,7.681045998,438.850362
1,3,B1,24,0.334867445,10.04587517,586.687763
1,3,B1,25,0.333788923,10.01352621,575.785893
1,3,B1,26,0.301269538,9.037948846,7.833008
,,,,,,
1,3,B2,1,0.080171074,2.40509749,142.784682
1,3,B2,2,0.111703786,3.351068587,200.731704
1,3,B2,3,0.125635654,3.769016194,223.505829
1,3,B2,4,0.156427757,4.692765101,278.441408
1,3,B2,5,0.02437246,0.731163597,43.699821
1,3,B2,6,0.021154209,0.634617529,37.760263
1,3,B2,7,0.015281383,0.458434608,23.609736
1,3,B2,8,0.014309374,0.429275434,24.569195
1,3,B2,9,0.015760588,0.472810994,28.069608
1,3,B2,10,0.01349175,0.40474654,24.136741
1,3,B2,11,0.011955865,0.358670787,21.269483
1,3,B2,12,0.083907437,2.517186073,148.935701
1,3,B2,13,0.124458196,3.733693239,220.166548
1,3,B2,14,0.107957334,3.238674329,188.277591
1,3,B2,15,0.137676788,4.130245251,216.565587
1,3,B2,16,0.176219737,5.286522348,310.675397
1,3,B2,17,0.116547178,3.496365888,206.055411
1,3,B2,18,0.143492824,4.304719054,254.843255
1,3,B2,19,0.204359245,6.130684321,359.467912
1,3,B2,20,0.224939191,6.74808279,394.99322
1,3,B2,21,0.182510998,5.475253939,322.496934
1,3,B2,22,0.137438305,4.12309452,237.493391
1,3,B2,23,0.11022179,3.306610966,196.194787
1,3,B2,24,0.164187979,4.925569056,283.388451
1,3,B2,25,0.170550885,5.116454065,289.936505
1,3,B2,26,0.103923769,3.117665,2.702018
,,,,,,
1,3,B3,1,0.079105116,2.373120415,140.886212
1,3,B3,2,0.124163358,3.7248508,221.87992
1,3,B3,3,0.142753739,4.282548802,254.958178
1,3,B3,4,0.100244031,3.007277333,178.534619
1,3,B3,5,0.104990487,3.149672989,187.198038
1,3,B3,6,0.033838979,1.015154902,60.402578
1,3,B3,7,0.032781269,0.983422797,50.515935
1,3,B3,8,0.028160619,0.844806062,48.126498
1,3,B3,9,0.036038,1.081124018,63.679146
1,3,B3,10,0.04426044,1.327795159,79.093407
1,3,B3,11,0.087532402,2.625934966,154.757286
1,3,B3,12,0.108191424,3.245698387,193.229883
1,3,B3,13,0.121423138,3.642643048,216.740302
1,3,B3,14,0.124689037,3.740621281,218.953949
1,3,B3,15,0.118485056,3.554501445,186.969418
1,3,B3,16,0.094254421,2.827585905,166.170545
1,3,B3,17,0.086528597,2.595827,152.290331
1,3,B3,18,0.097777956,2.933299767,171.893647
1,3,B3,19,0.108784077,3.263478093,192.765384
1,3,B3,20,0.02804989,0.841480437,49.451956
1,3,B3,21,0.088260204,2.647769716,155.249699
1,3,B3,22,0.145202674,4.35602346,256.863531
1,3,B3,23,0.201221402,6.036547933,352.338675
1,3,B3,24,0.182021794,5.46057974,322.178576
1,3,B3,25,0.16904103,5.071154825,293.962351
1,3,B3,26,0.190394846,5.711751538,4.950266
,,,,,,
1,4,B4,1,0.002977474,0.089322948,5.302882
1,4,B4,2,0.019848523,0.59544823,35.667795
1,4,B4,3,0.055424652,1.662717858,99.099277
1,4,B4,4,0.04991477,1.497422208,89.297523
1,4,B4,5,0.041639989,1.249180958,74.74378
1,4,B4,6,0.004203211,0.126094583,7.502731
1,4,B4,7,0.0136813,0.41043367,21.137608
1,4,B4,8,0.067648028,2.029415067,116.151664
1,4,B4,9,0.074051025,2.221493982,130.922213
1,4,B4,10,0.142370916,4.271063628,254.701568
1,4,B4,11,0.17977623,5.393198812,317.664598
1,4,B4,12,0.100508926,3.015228825,179.609451
1,4,B4,13,0.078224913,2.346714165,137.675847
1,4,B4,14,0.242516174,7.275387588,418.340401
1,4,B4,15,0.180358847,5.410687955,282.261595
1,4,B4,16,0.049680593,1.490397524,86.692634
1,4,B4,17,0.046115232,1.383438255,81.116693
1,4,B4,18,0.041413722,1.242394658,73.799252
1,4,B4,19,0.025623516,0.768694371,45.609858
1,4,B4,20,0.02092671,0.627793199,36.768229
1,4,B4,21,0.031256957,0.937695804,54.980988
1,4,B4,22,0.07686906,2.306039451,128.832544
1,4,B4,23,0.181423936,5.442641064,318.94328
1,4,B4,24,0.025742569,0.772266087,45.924743
1,4,B4,25,0.092560093,2.77676481,163.553684
1,4,B4,26,0,0,0
,,,,,,
1,4,B5,1,0.050131688,1.503929343,89.284537
1,4,B5,2,0.028643563,0.859294769,51.472483
1,4,B5,3,0.026507343,0.795209027,47.39513
1,4,B5,4,0.020401314,0.612029933,36.497951
1,4,B5,5,0.020757905,0.622729359,37.26044
1,4,B5,6,0.038574875,1.15723,68.856152
1,4,B5,7,0.097433885,2.92297222,150.535353
1,4,B5,8,0.11901284,3.570337662,204.10702
1,4,B5,9,0.187260207,5.617730467,332.761387
1,4,B5,10,0.195585945,5.867497325,349.512084
1,4,B5,11,0.189208968,5.676188879,334.332247
1,4,B5,12,0.154238742,4.627096732,276.087348
1,4,B5,13,0.328941964,9.868116669,581.569392
1,4,B5,14,0.29381955,8.814467805,512.715114
1,4,B5,15,0.270544304,8.1162186,425.025102
1,4,B5,16,0.120855967,3.625627728,213.310782
1,4,B5,17,0.117070352,3.51206168,206.980383
1,4,B5,18,0.115674886,3.470201464,205.438597
1,4,B5,19,0.148337456,4.450057894,261.963947
1,4,B5,20,0.231868547,6.9559505,403.683141
1,4,B5,21,0.376899317,11.30682154,658.443106
1,4,B5,22,0.284307695,8.529113389,491.568004
1,4,B5,23,0.18433711,5.530035479,323.327291
1,4,B5,24,0.264149918,7.924396185,462.526507
1,4,B5,25,0.313776596,9.413165049,548.795267
1,4,B5,26,0.081961231,2.458813077,2.130992
,,,,,,
1,4,B6,1,0.133258048,3.997686463,237.332584
1,4,B6,2,0.148448008,4.453377038,266.167279
1,4,B6,3,0.165060635,4.951746973,294.468172
1,4,B6,4,0.132601318,3.977980168,237.223758
1,4,B6,5,0.12713687,3.814053875,227.702135
1,4,B6,6,0.199153082,5.974504525,354.293332
1,4,B6,7,0.219461213,6.583748465,337.311885
1,4,B6,8,0.23159461,6.947743732,397.184757
1,4,B6,9,0.255499583,7.6648787,454.022759
1,4,B6,10,0.24919818,7.475840173,445.815544
1,4,B6,11,0.166115328,4.983390589,290.369593
1,4,B6,12,0.160821407,4.824574794,285.136355
1,4,B6,13,0.16009718,4.802849859,283.8523
1,4,B6,14,0.161952229,4.858496319,282.930544
1,4,B6,15,0.179697112,5.3908359,284.460529
1,4,B6,16,0.104359058,3.130727843,183.358865
1,4,B6,17,0.160589667,4.817618037,283.922531
1,4,B6,18,0.192550945,5.776456433,342.740682
1,4,B6,19,0.190754226,5.722545135,339.542523
1,4,B6,20,0.16548339,4.96443333,291.250766
1,4,B6,21,0.188114117,5.643349054,324.120624
1,4,B6,22,0.27531884,8.259455267,475.200318
1,4,B6,23,0.20036579,6.010887018,347.434279
1,4,B6,24,0.245459934,7.363704453,432.745864
1,4,B6,25,0.201261143,6.037748525,352.005739
1,4,B6,26,0.098979885,2.969350385,2.573477
,,,,,,
1,4,C1,1,0.134880194,4.046347934,240.221625
1,4,C1,2,0.186573337,5.597120919,334.89914
1,4,C1,3,0.184079235,5.522299302,324.163533
1,4,C1,4,0.205064735,6.151858152,365.015229
1,4,C1,5,0.199370187,5.981021328,355.676414
1,4,C1,6,0.149378551,4.481293496,266.640713
1,4,C1,7,0.13190312,3.957039508,203.79032
1,4,C1,8,0.175361387,5.26076564,300.043333
1,4,C1,9,0.11100398,3.330072462,197.476081
1,4,C1,10,0.13297541,3.989212554,238.42491
1,4,C1,11,0.111975518,3.359218364,198.532594
1,4,C1,12,0.261649287,7.849367804,464.689134
1,4,C1,13,0.289639858,8.68907035,505.421552
1,4,C1,14,0.273521491,8.205532332,477.295001
1,4,C1,15,0.265530445,7.965799293,420.600225
1,4,C1,16,0.19922299,5.976610362,352.027023
1,4,C1,17,0.280273686,8.408080611,495.523877
1,4,C1,18,0.308483958,9.254382702,549.101446
1,4,C1,19,0.308382018,9.25132959,549.536756
1,4,C1,20,0.294614385,8.838308669,519.994389
1,4,C1,21,0.256798081,7.703840625,447.855853
1,4,C1,22,0.101489095,3.044629069,179.940166
1,4,C1,23,0.184495151,5.534782681,323.419999
1,4,C1,24,0.237880139,7.136298417,413.197801
1,4,C1,25,0.227507313,6.825124872,401.095393
1,4,C1,26,0.100895846,3.026836923,2.623292
,,,,,,
1,4,C2,1,0.227651604,6.829450876,405.447506
1,4,C2,2,0.263620002,7.908493951,471.088944
1,4,C2,3,0.236752548,7.10247639,422.366546
1,4,C2,4,0.265922535,7.977563061,474.405803
1,4,C2,5,0.27431977,8.229476592,491.855347
1,4,C2,6,0.089462208,2.683829347,158.974343
1,4,C2,7,0.081154034,2.434588354,124.733751
1,4,C2,8,0.041858506,1.255736535,71.871054
1,4,C2,9,0.160097998,4.802873706,285.134535
1,4,C2,10,0.069349169,2.080446301,124.481759
1,4,C2,11,0.281612109,8.448241789,495.918924
1,4,C2,12,0.314967297,9.448881666,555.917279
1,4,C2,13,0.29291446,8.78731167,515.822364
1,4,C2,14,0.266645832,7.999255541,461.030644
1,4,C2,15,0.280699213,8.420854232,445.75035
1,4,C2,16,0.028847042,0.865400181,51.030418
1,4,C2,17,0.062267918,1.868014924,110.276482
1,4,C2,18,0.071075926,2.132248066,125.306858
1,4,C2,19,0.030537227,0.916104702,54.356264
1,4,C2,20,0.093805748,2.814136006,165.567146
1,4,C2,21,0.137087679,4.112571165,241.137227
1,4,C2,22,0.367465721,11.02380123,641.962615
1,4,C2,23,0.279753997,8.392500195,488.730233
1,4,C2,24,0.306879265,9.20624885,538.87999
1,4,C2,25,0.25696785,7.708933014,456.117933
1,4,C2,26,0.310342923,9.310135769,8.068916
,,,,,,
1,4,C3,1,0.041595479,1.247846575,74.081548
1,4,C3,2,0.046631258,1.398919204,83.79637
1,4,C3,3,0.062541362,1.87621519,111.823956
1,4,C3,4,0.074337245,2.230087021,132.989332
1,4,C3,5,0.074969397,2.249044852,134.420128
1,4,C3,6,0.10810186,3.243010976,192.745617
1,4,C3,7,0.128525445,3.855708796,198.571812
1,4,C3,8,0.112085219,3.362506012,192.22615
1,4,C3,9,0.122166103,3.664934755,216.600501
1,4,C3,10,0.159896939,4.796851306,283.976963
1,4,C3,11,0.101365507,3.040924896,179.518313
1,4,C3,12,0.075775872,2.273243418,134.805276
1,4,C3,13,0.091578987,2.747331675,162.919018
1,4,C3,14,0.084245025,2.527322785,147.597284
1,4,C3,15,0.096628089,2.898802895,154.21843
1,4,C3,16,0.081204321,2.436097849,143.488036
1,4,C3,17,0.152254701,4.567582341,267.968274
1,4,C3,18,0.120953152,3.628550551,213.119454
1,4,C3,19,0.194427525,5.832740429,344.525574
1,4,C3,20,0.179290622,5.378635418,315.372204
1,4,C3,21,0.132008353,3.960194804,231.938676
1,4,C3,22,0.090375701,2.711228562,159.603488
1,4,C3,23,0.091960254,2.758765812,163.137491
1,4,C3,24,0.094652486,2.839534183,166.777681
1,4,C3,25,0.104088016,3.122595414,178.406859
1,4,C3,26,0.057363083,1.720869167,1.376714
,,,,,,
1,4,C4,1,0.105953922,3.178572676,188.068211
1,4,C4,2,0.198424051,5.95263985,356.568019
1,4,C4,3,0.199540589,5.986134787,355.980411
1,4,C4,4,0.217709311,6.531189171,388.82883
1,4,C4,5,0.25404833,7.621344093,453.730317
1,4,C4,6,0.039649762,1.189474493,70.774826
1,4,C4,7,0.018309225,0.549268233,28.287752
1,4,C4,8,0.01392078,0.417617254,23.874137
1,4,C4,9,0.023103359,0.693091218,41.147083
1,4,C4,10,0.021959718,0.65878188,39.373775
1,4,C4,11,0.053598577,1.607932627,94.869481
1,4,C4,12,0.18762605,5.628700294,332.098108
1,4,C4,13,0.307051195,9.211404303,537.339591
1,4,C4,14,0.315329863,9.459762626,548.673961
1,4,C4,15,0.301762304,9.05274377,477.086203
1,4,C4,16,0.080782897,2.423457283,142.097115
1,4,C4,17,0.069099724,2.072970017,122.030112
1,4,C4,18,0.045004077,1.350104245,79.927241
1,4,C4,19,0.133839715,4.015131137,237.699334
1,4,C4,20,0.122171812,3.665105321,214.900218
1,4,C4,21,0.224749251,6.742383621,387.917208
1,4,C4,22,0.347235371,10.41691127,605.578487
1,4,C4,23,0.287540538,8.626090938,502.620861
1,4,C4,24,0.322512265,9.67524295,572.781783
1,4,C4,25,0.315395829,9.461737778,557.935221
1,4,C4,26,0.234902154,7.046964231,6.107456
,,,,,,
1,4,C5,1,0.021019433,0.630574256,37.43561
1,4,C5,2,0.01018813,0.305640095,18.30807
1,4,C5,3,0.007931436,0.237939771,14.181408
1,4,C5,4,0.014287022,0.428603443,25.559482
1,4,C5,5,0.019452892,0.583580418,34.917942
1,4,C5,6,0.005605157,0.168151765,10.005206
1,4,C5,7,0.052395301,1.571829327,80.95074
1,4,C5,8,0.055021206,1.650619418,94.47141
1,4,C5,9,0.125163194,3.754844262,222.915649
1,4,C5,10,0.175477606,5.264254195,314.982302
1,4,C5,11,0.115731009,3.471882218,206.116927
1,4,C5,12,0.001569023,0.047070173,2.808552
1,4,C5,13,0.000871393,0.026141351,1.560664
1,4,C5,14,0.000294896,0.008846687,0.520786
1,4,C5,15,0.000383518,0.011505544,0.612862
1,4,C5,16,0,0,0
1,4,C5,17,0.001271604,0.03814737,2.253283
1,4,C5,18,0.015713317,0.471390376,28.032557
1,4,C5,19,0.001878645,0.056358389,3.347746
1,4,C5,20,0.005315687,0.159468055,9.403451
1,4,C5,21,0.022031859,0.66094665,39.062486
1,4,C5,22,0.0097757,0.293266608,17.351868
1,4,C5,23,0.003977942,0.119337028,7.080736
1,4,C5,24,0.002511922,0.075356572,4.491316
1,4,C5,25,0.000926689,0.02780041,1.650433
1,4,C5,26,0,0,0
,,,,,,
1,5,A1,1,0.026352542,0.790563603,46.96023
1,5,A1,2,0.013335829,0.400068239,23.857798
1,5,A1,3,0.01589496,0.47684009,26.401529
1,5,A1,4,0.009106975,0.273205056,16.210415
1,5,A1,5,0.009126854,0.273800896,16.300562
1,5,A1,6,0.005633071,0.168988989,10.026866
1,5,A1,7,0.020771149,0.623125364,37.05573
1,5,A1,8,0.044453367,1.333580812,79.34926
1,5,A1,9,0.063142276,1.894239419,112.961532
1,5,A1,10,0.09283486,2.785005232,165.710225
1,5,A1,11,0.134194392,4.025776742,189.079898
1,5,A1,12,0.070724938,2.121717146,125.890389
1,5,A1,13,0.029985658,0.899557246,53.674327
1,5,A1,14,0.024613365,0.73838941,43.81179
1,5,A1,15,0.029994161,0.899812654,53.689549
1,5,A1,16,0.027591492,0.827732437,49.361179
1,5,A1,17,0.026543602,0.796297373,46.876002
1,5,A1,18,0.03313228,0.993952801,56.424273
1,5,A1,19,0.038222015,1.146645203,67.882298
1,5,A1,20,0.037870415,1.136097408,67.788043
1,5,A1,21,0.039586556,1.187579724,70.305723
1,5,A1,22,0.036140287,1.084193053,62.269714
1,5,A1,23,0.035934768,1.078029636,64.107626
1,5,A1,24,0.046135441,1.384044151,82.351763
1,5,A1,25,0.049139827,1.474174943,86.879214
1,5,A1,26,0.007786462,0.233588846,0.202448
,,,,,,
1,5,A2,1,0.087000727,5.219962392,149.667798
1,5,A2,2,0.064174827,3.850435756,114.905446
1,5,A2,3,0.053421161,3.205227196,95.7588115
1,5,A2,4,0.051939226,3.116308748,92.8888815
1,5,A2,5,0.042266348,2.535943053,75.166669
1,5,A2,6,0.089645717,5.378668456,159.4933285
1,5,A2,7,0.106428354,6.385616985,189.7065305
1,5,A2,8,0.123490382,7.409317412,221.1033885
1,5,A2,9,0.139201647,8.35197662,248.9296225
1,5,A2,10,0.136729248,8.203641285,245.0156385
1,5,A2,11,0.089503512,5.370136407,157.1336315
1,5,A2,12,0.015771546,0.946278663,28.003366
1,5,A2,13,0.02159129,1.295460054,38.1184125
1,5,A2,14,0.020371515,1.222273519,35.9707435
1,5,A2,15,0.01951549,1.1709136,34.636721
1,5,A2,16,0.017791213,1.067458289,29.7198465
1,5,A2,17,0.02295598,1.377338751,40.599138
1,5,A2,18,0.024863911,1.491815429,44.2834625
1,5,A2,19,0.020093729,1.205606916,33.0811575
1,5,A2,20,0.023675065,1.420483681,42.2156945
1,5,A2,21,0.029934038,1.796015823,53.44431
1,5,A2,22,0.021983853,1.319013142,39.395065
1,5,A2,23,0.013872121,0.832314658,24.7659495
1,5,A2,24,0.013861844,0.83169849,21.1413205
1,5,A2,25,0.013783145,0.826975943,21.1413205
,,,,,,
,,,,,,
1,5,A3,Dead,,,
1,5,A4,Dead,,,
1,5,A5,1,0.006425992,0.192776869,11.451117
1,5,A5,2,0.004612145,0.138362459,8.251128
1,5,A5,3,0.006897949,0.206936255,11.457494
1,5,A5,4,0.005366636,0.160996809,9.552612
1,5,A5,5,0.003981375,0.119439306,7.110736
1,5,A5,6,0.003292796,0.098782202,5.861177
1,5,A5,7,0.010459252,0.313774456,18.659305
1,5,A5,8,0.009759657,0.292785742,17.420987
1,5,A5,9,0.013328299,0.399843447,23.81767
1,5,A5,10,0.015465811,0.463968538,27.606473
1,5,A5,11,0.017052229,0.511558792,23.992486
1,5,A5,12,0.015573602,0.467201708,27.721011
1,5,A5,13,0.013518811,0.405558704,24.198671
1,5,A5,14,0.012347549,0.370421596,21.978637
1,5,A5,15,0.010081472,0.302439955,18.045834
1,5,A5,16,0.011067318,0.332014707,19.799432
1,5,A5,17,0.013662697,0.409874966,24.128323
1,5,A5,18,0.012901211,0.38703111,21.970763
1,5,A5,19,0.019742585,0.592269194,35.023345
1,5,A5,20,0.022401462,0.672035101,40.098617
1,5,A5,21,0.02603591,0.7810676,46.213741
1,5,A5,22,0.020344379,0.610323442,35.053365
1,5,A5,23,0.017305481,0.519157786,30.872978
1,5,A5,24,0.018585367,0.557553647,33.17488
1,5,A5,25,0.017246945,0.517401301,30.492599
1,5,A5,26,0.023677385,0.710309615,0.615612
,,,,,,
1,5,A6,1,0.074143537,2.224273771,132.123783
1,5,A6,2,0.098501912,2.955017121,176.21992
1,5,A6,3,0.084255812,2.527637098,139.948904
1,5,A6,4,0.072404016,2.172090478,128.879148
1,5,A6,5,0.109906383,3.297145022,196.2928
1,5,A6,6,0.045573822,1.367195539,81.121404
1,5,A6,7,0.054598771,1.637942422,97.404207
1,5,A6,8,0.05800413,1.74009758,103.537372
1,5,A6,9,0.059224487,1.776709983,105.952607
1,5,A6,10,0.060696681,1.820874891,108.343575
1,5,A6,11,0.080568908,2.417032285,113.521592
1,5,A6,12,0.067150847,2.014496275,119.528508
1,5,A6,13,0.053619444,1.608561508,95.978804
1,5,A6,14,0.058989022,1.769647494,105.00046
1,5,A6,15,0.049412101,1.482341693,88.44766
1,5,A6,16,0.041234017,1.237002554,73.767657
1,5,A6,17,0.040526321,1.215772225,71.569483
1,5,A6,18,0.052564218,1.576906271,89.516864
1,5,A6,19,0.05764536,1.7293367,102.378159
1,5,A6,20,0.059758385,1.792725883,106.967509
1,5,A6,21,0.060408223,1.81221991,107.285004
1,5,A6,22,0.067801684,2.034021503,116.822302
1,5,A6,23,0.057895742,1.736845504,103.286004
1,5,A6,24,0.04947321,1.484176471,88.309679
1,5,A6,25,0.059300696,1.778994327,104.843631
1,5,A6,26,0.047357962,1.420709615,1.231307
,,,,,,
1,5,B1,1,0.030568301,1.834069624,52.349373
1,5,B1,2,0.024938298,1.496277095,44.6561685
1,5,B1,3,0.024121372,1.44726175,43.237858
1,5,B1,4,0.023166466,1.389968221,41.43346
1,5,B1,5,0.018844671,1.130661435,33.52231
1,5,B1,6,0.049167333,2.949997386,87.481554
1,5,B1,7,0.061833957,3.709981823,110.20718
1,5,B1,8,0.046343203,2.780552109,82.9357815
1,5,B1,9,0.045046611,2.702758978,80.5390365
1,5,B1,10,0.043891007,2.633422253,78.70068
1,5,B1,11,0.043563496,2.613774321,77.196277
1,5,B1,12,0.046494747,2.789645241,82.53448
1,5,B1,13,0.06838766,4.103198878,120.6553135
1,5,B1,14,0.047859035,2.871499377,84.5039655
1,5,B1,15,0.042445952,2.546724026,75.3389515
1,5,B1,16,0.079791894,4.787447252,133.691119
1,5,B1,17,0.077705353,4.662256887,137.422512
1,5,B1,18,0.075530908,4.531793158,134.5585965
1,5,B1,19,0.078902428,4.734076918,130.772258
1,5,B1,20,0.065972463,3.958287576,117.666308
1,5,B1,21,0.073122036,4.387260962,130.4006595
1,5,B1,22,0.038169566,2.290141797,68.399863
1,5,B1,23,0.035945307,2.156688824,64.1792545
1,5,B1,24,0.041827602,2.509619535,64.883384
1,5,B1,25,0.068369192,4.102096247,120.7567425
,,,,,,
,,,,,,
1,5,B2,1,0.023868761,1.432109196,41.0879915
1,5,B2,2,0.05722257,3.433306668,102.4585005
1,5,B2,3,0.047940913,2.876414057,85.942987
1,5,B2,4,0.030784813,1.847063956,55.060038
1,5,B2,5,0.084637827,5.078197442,150.435672
1,5,B2,6,0.035744894,2.144663729,63.6178865
1,5,B2,7,0.043392027,2.603486907,77.3564855
1,5,B2,8,0.048127746,2.887624529,86.1618115
1,5,B2,9,0.051392114,3.08348372,91.897213
1,5,B2,10,0.055711564,3.342645581,99.891962
1,5,B2,11,0.048311686,2.898659582,85.4793345
1,5,B2,12,0.051464318,3.087816212,91.3468645
1,5,B2,13,0.183373866,11.0022735,323.898716
1,5,B2,14,0.225662241,13.53954259,398.517895
1,5,B2,15,0.237699147,14.26174791,421.9013735
1,5,B2,16,0.229214712,13.75269738,384.6478315
1,5,B2,17,0.225230655,13.51365508,398.320889
1,5,B2,18,0.220634697,13.23790117,393.017865
1,5,B2,19,0.205919818,12.35501563,339.9819705
1,5,B2,20,0.042939448,2.576334861,76.807568
1,5,B2,21,0.017280985,1.036845473,30.8389915
1,5,B2,22,0.016881263,1.012861942,30.2512235
1,5,B2,23,0.027816514,1.668970287,49.673263
1,5,B2,24,0.052601241,3.156031116,77.282801
1,5,B2,25,0.064438635,3.866265485,114.2067815
,,,,,,
,,,,,,
1,5,B3,1,0.011828719,0.354858126,21.078777
1,5,B3,2,0.009809185,0.294272728,17.548632
1,5,B3,3,0.005443519,0.163303119,9.041685
1,5,B3,4,0.002860424,0.085811854,5.091554
1,5,B3,5,0.004335345,0.130058936,7.742926
1,5,B3,6,0.001626504,0.048794719,2.895178
1,5,B3,7,0.00407307,0.122190751,7.266356
1,5,B3,8,0.019196379,0.575883944,34.265537
1,5,B3,9,0.036573814,1.097200173,65.430554
1,5,B3,10,0.056711038,1.701310303,101.229202
1,5,B3,11,0.08847125,2.654102328,124.655991
1,5,B3,12,0.002018067,0.060541191,3.592159
1,5,B3,13,0.000724791,0.021743687,1.297376
1,5,B3,14,0.004406788,0.132201292,7.844082
1,5,B3,15,0.004333309,0.129997464,7.756623
1,5,B3,16,0.002405413,0.072161515,4.303284
1,5,B3,17,0.00277761,0.083327118,4.90526
1,5,B3,18,0.001977004,0.059309407,3.366837
1,5,B3,19,0.000735753,0.022072173,1.306698
1,5,B3,20,0.006451564,0.193544799,11.5483
1,5,B3,21,0.005439489,0.163181943,9.660532
1,5,B3,22,0.008864844,0.265941613,15.274126
1,5,B3,23,0.010884347,0.326525342,19.417675
1,5,B3,24,0.012524857,0.375740123,22.356869
1,5,B3,25,0.005498295,0.164946844,9.720985
1,5,B3,26,0,0,0
,,,,,,
1,5,B4,1,0.040391522,1.211732464,71.977693
1,5,B4,2,0.040473736,1.21420123,72.407514
1,5,B4,3,0.032004137,0.960116255,53.158872
1,5,B4,4,0.038362185,1.150853567,68.28469
1,5,B4,5,0.039322383,1.179658645,70.229776
1,5,B4,6,0.030180643,0.905407545,53.721544
1,5,B4,7,0.05667194,1.700139871,101.102741
1,5,B4,8,0.060167344,1.804999345,107.398709
1,5,B4,9,0.072608081,2.178218608,129.895857
1,5,B4,10,0.086802411,2.604044319,154.942303
1,5,B4,11,0.104442032,3.133224556,147.158823
1,5,B4,12,0.081835337,2.455030275,145.6669
1,5,B4,13,0.078087377,2.342595128,139.776405
1,5,B4,14,0.072030176,2.160880944,128.213713
1,5,B4,15,0.066893616,2.006788363,119.739573
1,5,B4,16,0.053718932,1.611549933,96.103169
1,5,B4,17,0.089696142,2.690851908,158.403387
1,5,B4,18,0.086205454,2.586133324,146.807889
1,5,B4,19,0.083571801,2.50712589,148.423519
1,5,B4,20,0.098941494,2.968210447,177.105275
1,5,B4,21,0.109407997,3.282197678,194.089787
1,5,B4,22,0.098698127,2.960909669,170.056872
1,5,B4,23,0.103369177,3.101036704,184.410612
1,5,B4,24,0.087807445,2.634191042,156.73629
1,5,B4,25,0.076638532,2.299130164,135.496924
1,5,B4,26,0.029782423,0.893455385,0.774343
,,,,,,
1,5,B5,1,0,0,0
1,5,B5,2,0.065076126,3.904512718,116.1899515
1,5,B5,3,0.098749827,5.924904495,177.0355285
1,5,B5,4,0.112061519,6.723590334,200.417106
1,5,B5,5,0.097668276,5.860014032,173.9242515
1,5,B5,6,0.016282676,0.976948593,28.9177315
1,5,B5,7,0.015934577,0.956060444,28.4032925
1,5,B5,8,0.023331177,1.399849049,41.772093
1,5,B5,9,0.026333538,1.579988795,47.10165
1,5,B5,10,0.028371028,1.702235774,50.873061
1,5,B5,11,0.027098621,1.625896268,47.8600375
1,5,B5,12,0.025574565,1.534452299,45.364931
1,5,B5,13,0.02838905,1.70331866,50.1122095
1,5,B5,14,0.124319661,7.45907863,219.7561495
1,5,B5,15,0.101446381,6.086698651,180.1057605
1,5,B5,16,0.053507459,3.210403446,89.827386
1,5,B5,17,0.046867742,2.812020279,82.8845785
1,5,B5,18,0.046664928,2.799859123,83.09438
1,5,B5,19,0.047621182,2.857229289,78.2506455
1,5,B5,20,0.043700293,2.621980086,77.9207225
1,5,B5,21,0.054874356,3.292415957,97.9357745
1,5,B5,22,0.080999884,4.859927065,145.1517915
1,5,B5,23,0.115005136,6.900215822,205.2892465
1,5,B5,24,0.118202264,7.092038424,178.1653695
1,5,B5,25,0.116041595,6.962397098,205.5335925
1,5,B5,26,,,
,,,,,,
1,5,B6,1,0.04073925,2.444324056,69.935784
1,5,B6,2,0.083866046,5.031892471,150.2244815
1,5,B6,3,0.056099149,3.365900954,100.5592035
1,5,B6,4,0.054162018,3.249675665,96.869147
1,5,B6,5,0.050263558,3.01576808,89.426409
1,5,B6,6,0.076797724,4.607801433,136.3979195
1,5,B6,7,0.044644882,2.678653343,79.5747095
1,5,B6,8,0.04528954,2.71733346,81.055647
1,5,B6,9,0.042891586,2.573461991,76.714028
1,5,B6,10,0.045520864,2.731213761,81.6178765
1,5,B6,11,0.061223124,3.673337906,107.844756
1,5,B6,12,0.03152842,1.891675972,55.9552755
1,5,B6,13,0.080259265,4.81548803,141.9212495
1,5,B6,14,0.176092183,10.56538214,310.9960285
1,5,B6,15,0.090023077,5.401309477,159.8010335
1,5,B6,16,0.02098419,1.25903312,36.5828875
1,5,B6,17,0.007346349,0.44077686,12.992308
1,5,B6,18,0.007734361,0.464055442,13.777988
